iteration,tag,value
9,Episode_Reward/undesired_contacts,-0.025647714734077454
9,Episode_Termination/base_contact,0.0
9,Episode_Termination/time_out,0.2228495329618454
9,Loss/entropy,35.98211669921875
9,Loss/learning_rate,0.0022499999031424522
9,Loss/surrogate,-0.009443556889891624
9,Loss/value,0.04484933987259865
9,Metrics/base_velocity/error_vel_xy,0.6860613822937012
9,Metrics/base_velocity/error_vel_yaw,0.6925748586654663
9,Metrics/success_rate,0.09940476715564728
9,Perf/collection_time,4.691679000854492
9,Perf/learning_time,0.22634053230285645
9,Perf/total_fps,19988.0
9,Policy/mean_std,0.9644090533256531
9,Train/mean_episode_length,227.8300018310547
9,Train/mean_reward,-12.723677635192871
10,Curriculum/terrain_levels,3.2928366661071777
10,Episode_Reward/action_rate_l2,-0.1284896582365036
10,Episode_Reward/ang_vel_xy_l2,-0.02660229802131653
10,Episode_Reward/dof_acc_l2,-0.21415404975414276
10,Episode_Reward/dof_pos_limits,0.0
10,Episode_Reward/dof_torques_l2,-0.31843817234039307
10,Episode_Reward/feet_air_time,-0.0026525105349719524
10,Episode_Reward/flat_orientation_l2,0.0
10,Episode_Reward/lin_vel_z_l2,-0.09804215282201767
10,Episode_Reward/track_ang_vel_z_exp,0.03770646080374718
10,Episode_Reward/track_lin_vel_xy_exp,0.0802035927772522
10,Episode_Reward/undesired_contacts,-0.028410211205482483
10,Episode_Termination/base_contact,0.0
10,Episode_Termination/time_out,0.246917724609375
10,Loss/entropy,35.849708557128906
10,Loss/learning_rate,0.0022499999031424522
10,Loss/surrogate,-0.00895154383033514
10,Loss/value,0.03451238572597504
10,Metrics/base_velocity/error_vel_xy,0.6442674398422241
10,Metrics/base_velocity/error_vel_yaw,0.743901252746582
10,Metrics/success_rate,0.06666667014360428
10,Perf/collection_time,4.614808559417725
10,Perf/learning_time,0.2177112102508545
10,Perf/total_fps,20342.0
10,Policy/mean_std,0.959536612033844
10,Train/mean_episode_length,253.14999389648438
10,Train/mean_reward,-13.988886833190918
11,Curriculum/terrain_levels,3.2660014629364014
11,Episode_Reward/action_rate_l2,-0.14088734984397888
11,Episode_Reward/ang_vel_xy_l2,-0.02756577357649803
11,Episode_Reward/dof_acc_l2,-0.2291564792394638
11,Episode_Reward/dof_pos_limits,0.0
11,Episode_Reward/dof_torques_l2,-0.349673867225647
11,Episode_Reward/feet_air_time,-0.002672528615221381
11,Episode_Reward/flat_orientation_l2,0.0
11,Episode_Reward/lin_vel_z_l2,-0.10624756664037704
11,Episode_Reward/track_ang_vel_z_exp,0.04475514590740204
11,Episode_Reward/track_lin_vel_xy_exp,0.07972901314496994
11,Episode_Reward/undesired_contacts,-0.02888903021812439
11,Episode_Termination/base_contact,0.0
11,Episode_Termination/time_out,0.2742207944393158
11,Loss/entropy,35.7017936706543
11,Loss/learning_rate,0.003375000087544322
11,Loss/surrogate,-0.008730429224669933
11,Loss/value,0.04025539755821228
11,Metrics/base_velocity/error_vel_xy,0.6801338195800781
11,Metrics/base_velocity/error_vel_yaw,0.7021307945251465
11,Metrics/success_rate,0.06527778506278992
11,Perf/collection_time,4.630166053771973
11,Perf/learning_time,0.21535134315490723
11,Perf/total_fps,20287.0
11,Policy/mean_std,0.9563981294631958
11,Train/mean_episode_length,277.9200134277344
11,Train/mean_episode_length/time,34.9900016784668
11,Train/mean_reward,-15.179333686828613
11,Train/mean_reward/time,-2.4701859951019287
12,Curriculum/terrain_levels,3.24176025390625
12,Episode_Reward/action_rate_l2,-0.15209755301475525
12,Episode_Reward/ang_vel_xy_l2,-0.029357051476836205
12,Episode_Reward/dof_acc_l2,-0.24389386177062988
12,Episode_Reward/dof_pos_limits,0.0
12,Episode_Reward/dof_torques_l2,-0.3800157904624939
12,Episode_Reward/feet_air_time,-0.0024790256284177303
12,Episode_Reward/flat_orientation_l2,0.0
12,Episode_Reward/lin_vel_z_l2,-0.11305125802755356
12,Episode_Reward/track_ang_vel_z_exp,0.046153709292411804
12,Episode_Reward/track_lin_vel_xy_exp,0.08866548538208008
12,Episode_Reward/undesired_contacts,-0.030494440346956253
12,Episode_Termination/base_contact,0.0
12,Episode_Termination/time_out,0.29998779296875
12,Loss/entropy,35.614097595214844
12,Loss/learning_rate,0.0022499999031424522
12,Loss/surrogate,-0.008899513632059097
12,Loss/value,0.026634128764271736
12,Metrics/base_velocity/error_vel_xy,0.669289231300354
12,Metrics/base_velocity/error_vel_yaw,0.7267565131187439
12,Metrics/success_rate,0.05138888955116272
12,Perf/collection_time,4.560234546661377
12,Perf/learning_time,0.21615338325500488
12,Perf/total_fps,20581.0
12,Policy/mean_std,0.9526623487472534
12,Train/mean_episode_length,298.82000732421875
12,Train/mean_reward,-16.267778396606445
13,Curriculum/terrain_levels,3.2201640605926514
13,Episode_Reward/action_rate_l2,-0.16354885697364807
13,Episode_Reward/ang_vel_xy_l2,-0.031776588410139084
13,Episode_Reward/dof_acc_l2,-0.25573432445526123
13,Episode_Reward/dof_pos_limits,0.0
13,Episode_Reward/dof_torques_l2,-0.4065176844596863
13,Episode_Reward/feet_air_time,-0.0027144658379256725
13,Episode_Reward/flat_orientation_l2,0.0
13,Episode_Reward/lin_vel_z_l2,-0.1168055534362793
13,Episode_Reward/track_ang_vel_z_exp,0.05351988226175308
13,Episode_Reward/track_lin_vel_xy_exp,0.08933337777853012
13,Episode_Reward/undesired_contacts,-0.03012261353433132
13,Episode_Termination/base_contact,0.0
13,Episode_Termination/time_out,0.322265625
13,Loss/entropy,35.49058151245117
13,Loss/learning_rate,0.003375000087544322
13,Loss/surrogate,-0.009365213103592396
13,Loss/value,0.030856993049383163
13,Metrics/base_velocity/error_vel_xy,0.6961240768432617
13,Metrics/base_velocity/error_vel_yaw,0.6957114934921265
13,Metrics/success_rate,0.02470238134264946
13,Perf/collection_time,4.537863731384277
13,Perf/learning_time,0.21142339706420898
13,Perf/total_fps,20698.0
13,Policy/mean_std,0.9489556550979614
13,Train/mean_episode_length,323.9700012207031
13,Train/mean_reward,-17.270523071289062
14,Curriculum/terrain_levels,3.1957499980926514
14,Episode_Reward/action_rate_l2,-0.17395886778831482
14,Episode_Reward/ang_vel_xy_l2,-0.03430560976266861
14,Episode_Reward/dof_acc_l2,-0.2825727164745331
14,Episode_Reward/dof_pos_limits,0.0
14,Episode_Reward/dof_torques_l2,-0.44085273146629333
14,Episode_Reward/feet_air_time,-0.002757989801466465
14,Episode_Reward/flat_orientation_l2,0.0
14,Episode_Reward/lin_vel_z_l2,-0.12226623296737671
14,Episode_Reward/track_ang_vel_z_exp,0.05554904043674469
14,Episode_Reward/track_lin_vel_xy_exp,0.08500079810619354
14,Episode_Reward/undesired_contacts,-0.030198603868484497
14,Episode_Termination/base_contact,0.0
14,Episode_Termination/time_out,0.3470560908317566
14,Loss/entropy,35.373130798339844
14,Loss/learning_rate,0.0022499999031424522
14,Loss/surrogate,-0.011153998784720898
14,Loss/value,0.022953394800424576
14,Metrics/base_velocity/error_vel_xy,0.7401525378227234
14,Metrics/base_velocity/error_vel_yaw,0.7117161750793457
14,Metrics/success_rate,0.06805555522441864
14,Perf/collection_time,4.72342586517334
14,Perf/learning_time,0.24765539169311523
14,Perf/total_fps,19775.0
14,Policy/mean_std,0.9446444511413574
14,Train/mean_episode_length,348.3900146484375
14,Train/mean_reward,-18.65607261657715
15,Curriculum/terrain_levels,3.172943115234375
15,Episode_Reward/action_rate_l2,-0.18492554128170013
15,Episode_Reward/ang_vel_xy_l2,-0.03600966930389404
15,Episode_Reward/dof_acc_l2,-0.30847078561782837
15,Episode_Reward/dof_pos_limits,0.0
15,Episode_Reward/dof_torques_l2,-0.46970248222351074
15,Episode_Reward/feet_air_time,-0.0027417594101279974
15,Episode_Reward/flat_orientation_l2,0.0
15,Episode_Reward/lin_vel_z_l2,-0.1269141137599945
15,Episode_Reward/track_ang_vel_z_exp,0.055080872029066086
15,Episode_Reward/track_lin_vel_xy_exp,0.10776573419570923
15,Episode_Reward/undesired_contacts,-0.03127023205161095
15,Episode_Termination/base_contact,0.0
15,Episode_Termination/time_out,0.3702596127986908
15,Loss/entropy,35.256500244140625
15,Loss/learning_rate,0.0022499999031424522
15,Loss/surrogate,-0.010273943655192852
15,Loss/value,0.02189662680029869
15,Metrics/base_velocity/error_vel_xy,0.6834921836853027
15,Metrics/base_velocity/error_vel_yaw,0.7327439188957214
15,Metrics/success_rate,0.06914682686328888
15,Perf/collection_time,5.29156494140625
15,Perf/learning_time,0.27073049545288086
15,Perf/total_fps,17673.0
15,Policy/mean_std,0.9389889240264893
15,Train/mean_episode_length,371.2799987792969
15,Train/mean_episode_length/time,60.97999954223633
15,Train/mean_reward,-19.907073974609375
15,Train/mean_reward/time,-3.923372507095337
16,Curriculum/terrain_levels,3.1489157676696777
16,Episode_Reward/action_rate_l2,-0.19669198989868164
16,Episode_Reward/ang_vel_xy_l2,-0.03947950527071953
16,Episode_Reward/dof_acc_l2,-0.3242325484752655
16,Episode_Reward/dof_pos_limits,0.0
16,Episode_Reward/dof_torques_l2,-0.500271737575531
16,Episode_Reward/feet_air_time,-0.0026950733736157417
16,Episode_Reward/flat_orientation_l2,0.0
16,Episode_Reward/lin_vel_z_l2,-0.1278025209903717
16,Episode_Reward/track_ang_vel_z_exp,0.04970875382423401
16,Episode_Reward/track_lin_vel_xy_exp,0.11270462721586227
16,Episode_Reward/undesired_contacts,-0.04263262078166008
16,Episode_Termination/base_contact,0.0
16,Episode_Termination/time_out,0.39501953125
16,Loss/entropy,35.09856033325195
16,Loss/learning_rate,0.001500000013038516
16,Loss/surrogate,-0.009790460579097271
16,Loss/value,0.02105337753891945
16,Metrics/base_velocity/error_vel_xy,0.6834010481834412
16,Metrics/base_velocity/error_vel_yaw,0.7972601652145386
16,Metrics/success_rate,0.019907407462596893
16,Perf/collection_time,5.159139633178711
16,Perf/learning_time,0.23181724548339844
16,Perf/total_fps,18234.0
16,Policy/mean_std,0.9342373609542847
16,Train/mean_episode_length,396.739990234375
16,Train/mean_reward,-21.255443572998047
17,Curriculum/terrain_levels,3.1219992637634277
17,Episode_Reward/action_rate_l2,-0.20678922533988953
17,Episode_Reward/ang_vel_xy_l2,-0.04074840620160103
17,Episode_Reward/dof_acc_l2,-0.32560884952545166
17,Episode_Reward/dof_pos_limits,0.0
17,Episode_Reward/dof_torques_l2,-0.5278789401054382
17,Episode_Reward/feet_air_time,-0.0026183053851127625
17,Episode_Reward/flat_orientation_l2,0.0
17,Episode_Reward/lin_vel_z_l2,-0.13352613151073456
17,Episode_Reward/track_ang_vel_z_exp,0.06911346316337585
17,Episode_Reward/track_lin_vel_xy_exp,0.1289064735174179
17,Episode_Reward/undesired_contacts,-0.0340014323592186
17,Episode_Termination/base_contact,0.0
17,Episode_Termination/time_out,0.4225870966911316
17,Loss/entropy,34.97112274169922
17,Loss/learning_rate,0.0022499999031424522
17,Loss/surrogate,-0.011231020092964172
17,Loss/value,0.01648460328578949
17,Metrics/base_velocity/error_vel_xy,0.6617662310600281
17,Metrics/base_velocity/error_vel_yaw,0.7044521570205688
17,Metrics/success_rate,0.09156747162342072
17,Perf/collection_time,4.7168779373168945
17,Perf/learning_time,0.2382946014404297
17,Perf/total_fps,19838.0
17,Policy/mean_std,0.9289053082466125
17,Train/mean_episode_length,422.55999755859375
17,Train/mean_reward,-21.647289276123047
18,Curriculum/terrain_levels,3.09600830078125
18,Episode_Reward/action_rate_l2,-0.21816742420196533
18,Episode_Reward/ang_vel_xy_l2,-0.04236477613449097
18,Episode_Reward/dof_acc_l2,-0.32410240173339844
18,Episode_Reward/dof_pos_limits,0.0
18,Episode_Reward/dof_torques_l2,-0.5564652681350708
18,Episode_Reward/feet_air_time,-0.0026814218144863844
18,Episode_Reward/flat_orientation_l2,0.0
18,Episode_Reward/lin_vel_z_l2,-0.1403043270111084
