iteration,tag,value
0,Curriculum/terrain_levels,3.5232443809509277
0,Episode_Reward/action_rate_l2,-0.006340572144836187
0,Episode_Reward/ang_vel_xy_l2,-0.001487433910369873
0,Episode_Reward/dof_acc_l2,-0.008659172803163528
0,Episode_Reward/dof_pos_limits,0.0
0,Episode_Reward/dof_torques_l2,-0.013980667106807232
0,Episode_Reward/feet_air_time,-0.00017508484597783536
0,Episode_Reward/flat_orientation_l2,0.0
0,Episode_Reward/lin_vel_z_l2,-0.018369438126683235
0,Episode_Reward/track_ang_vel_z_exp,0.0020642613526433706
0,Episode_Reward/track_lin_vel_xy_exp,0.0032274804543703794
0,Episode_Reward/undesired_contacts,-0.00023412701557390392
0,Episode_Termination/base_contact,0.0
0,Episode_Termination/time_out,0.01118977926671505
0,Loss/entropy,36.90674591064453
0,Loss/learning_rate,5.852766480529681e-05
0,Loss/surrogate,0.011859867721796036
0,Loss/value,0.3040945827960968
0,Metrics/base_velocity/error_vel_xy,0.7430285215377808
0,Metrics/base_velocity/error_vel_yaw,0.642891526222229
0,Metrics/success_rate,0.11388888955116272
0,Perf/collection_time,5.781826496124268
0,Perf/learning_time,0.5462706089019775
0,Perf/total_fps,15534.0
0,Policy/mean_std,1.000544786453247
0,Train/mean_episode_length,13.421052932739258
0,Train/mean_reward,-0.9458468556404114
6,Train/mean_episode_length/time,13.421052932739258
6,Train/mean_reward/time,-0.9458468556404114
94,Curriculum/terrain_levels,1.6121419668197632
94,Episode_Reward/action_rate_l2,-0.25508978962898254
94,Episode_Reward/ang_vel_xy_l2,-0.026253705844283104
94,Episode_Reward/dof_acc_l2,-0.25701168179512024
94,Episode_Reward/dof_pos_limits,0.0
94,Episode_Reward/dof_torques_l2,-0.8442405462265015
94,Episode_Reward/feet_air_time,-0.008487476967275143
94,Episode_Reward/flat_orientation_l2,0.0
94,Episode_Reward/lin_vel_z_l2,-0.07387092709541321
94,Episode_Reward/track_ang_vel_z_exp,0.19004616141319275
94,Episode_Reward/track_lin_vel_xy_exp,0.34917378425598145
94,Episode_Reward/undesired_contacts,-0.03146100789308548
94,Episode_Termination/base_contact,0.000244140625
94,Episode_Termination/time_out,0.999755859375
94,Loss/entropy,23.46063232421875
94,Loss/learning_rate,0.0006666666595265269
94,Loss/surrogate,-0.0091056227684021
94,Loss/value,0.010676867328584194
94,Metrics/base_velocity/error_vel_xy,0.578300952911377
94,Metrics/base_velocity/error_vel_yaw,0.6158229112625122
94,Metrics/success_rate,0.03611111268401146
94,Perf/collection_time,4.523349761962891
94,Perf/learning_time,0.20984625816345215
94,Perf/total_fps,20769.0
94,Policy/mean_std,0.6512895822525024
94,Train/mean_episode_length,1000.0
94,Train/mean_reward,-18.85134506225586
188,Curriculum/terrain_levels,0.4656779170036316
188,Episode_Reward/action_rate_l2,-0.18011316657066345
188,Episode_Reward/ang_vel_xy_l2,-0.009062591940164566
188,Episode_Reward/dof_acc_l2,-0.14791615307331085
188,Episode_Reward/dof_pos_limits,0.0
188,Episode_Reward/dof_torques_l2,-0.5631124973297119
188,Episode_Reward/feet_air_time,-0.008679195307195187
188,Episode_Reward/flat_orientation_l2,0.0
188,Episode_Reward/lin_vel_z_l2,-0.041763242334127426
188,Episode_Reward/track_ang_vel_z_exp,0.1466856747865677
188,Episode_Reward/track_lin_vel_xy_exp,0.4276040494441986
188,Episode_Reward/undesired_contacts,-0.014477702789008617
188,Episode_Termination/base_contact,0.0
188,Episode_Termination/time_out,1.0
188,Loss/entropy,16.486671447753906
188,Loss/learning_rate,0.00019753086962737143
188,Loss/surrogate,-0.006299172528088093
188,Loss/value,0.010054748505353928
188,Metrics/base_velocity/error_vel_xy,0.504743218421936
188,Metrics/base_velocity/error_vel_yaw,0.6924551725387573
188,Metrics/success_rate,0.08338294923305511
188,Perf/collection_time,4.46936559677124
188,Perf/learning_time,0.21297359466552734
188,Perf/total_fps,20994.0
188,Policy/mean_std,0.5547642111778259
188,Train/mean_episode_length,1000.0
188,Train/mean_reward,-7.889376163482666
282,Curriculum/terrain_levels,0.0469869002699852
282,Episode_Reward/action_rate_l2,-0.16119180619716644
282,Episode_Reward/ang_vel_xy_l2,-0.0071085668168962
282,Episode_Reward/dof_acc_l2,-0.1392163634300232
282,Episode_Reward/dof_pos_limits,0.0
282,Episode_Reward/dof_torques_l2,-0.4778467118740082
282,Episode_Reward/feet_air_time,-0.008010459132492542
282,Episode_Reward/flat_orientation_l2,0.0
282,Episode_Reward/lin_vel_z_l2,-0.04405141621828079
282,Episode_Reward/track_ang_vel_z_exp,0.17041903734207153
282,Episode_Reward/track_lin_vel_xy_exp,0.4516115188598633
282,Episode_Reward/undesired_contacts,-0.01496678963303566
282,Episode_Termination/base_contact,0.0
282,Episode_Termination/time_out,1.0
282,Loss/entropy,13.74028491973877
282,Loss/learning_rate,0.00019753086962737143
282,Loss/surrogate,-0.0059819468297064304
282,Loss/value,0.011252661235630512
282,Metrics/base_velocity/error_vel_xy,0.4917890429496765
282,Metrics/base_velocity/error_vel_yaw,0.6482021808624268
282,Metrics/success_rate,0.08472222089767456
282,Perf/collection_time,5.282870769500732
282,Perf/learning_time,0.20000100135803223
282,Perf/total_fps,17929.0
282,Policy/mean_std,0.5254908800125122
282,Train/mean_episode_length,1000.0
282,Train/mean_reward,-4.777223587036133
376,Curriculum/terrain_levels,0.01220703125
376,Episode_Reward/action_rate_l2,-0.15560641884803772
376,Episode_Reward/ang_vel_xy_l2,-0.008362245745956898
376,Episode_Reward/dof_acc_l2,-0.1406925916671753
376,Episode_Reward/dof_pos_limits,0.0
376,Episode_Reward/dof_torques_l2,-0.43719300627708435
376,Episode_Reward/feet_air_time,-0.007426664233207703
376,Episode_Reward/flat_orientation_l2,0.0
376,Episode_Reward/lin_vel_z_l2,-0.052638422697782516
376,Episode_Reward/track_ang_vel_z_exp,0.16304124891757965
376,Episode_Reward/track_lin_vel_xy_exp,0.5113717317581177
376,Episode_Reward/undesired_contacts,-0.008621672168374062
376,Episode_Termination/base_contact,0.0
376,Episode_Termination/time_out,1.0
376,Loss/entropy,12.22705364227295
376,Loss/learning_rate,0.0002962962898891419
376,Loss/surrogate,-0.003745047142729163
376,Loss/value,0.011244150809943676
376,Metrics/base_velocity/error_vel_xy,0.4375436305999756
376,Metrics/base_velocity/error_vel_yaw,0.6653395891189575
376,Metrics/success_rate,0.10868054628372192
376,Perf/collection_time,4.81303596496582
376,Perf/learning_time,0.19797205924987793
376,Perf/total_fps,19617.0
376,Policy/mean_std,0.5105677247047424
376,Train/mean_episode_length,1000.0
376,Train/mean_reward,-2.817049503326416
470,Curriculum/terrain_levels,0.0244547538459301
470,Episode_Reward/action_rate_l2,-0.15205183625221252
470,Episode_Reward/ang_vel_xy_l2,-0.008188575506210327
470,Episode_Reward/dof_acc_l2,-0.1360144466161728
470,Episode_Reward/dof_pos_limits,0.0
470,Episode_Reward/dof_torques_l2,-0.391986608505249
470,Episode_Reward/feet_air_time,-0.006966892164200544
470,Episode_Reward/flat_orientation_l2,0.0
470,Episode_Reward/lin_vel_z_l2,-0.04913514852523804
470,Episode_Reward/track_ang_vel_z_exp,0.16458673775196075
470,Episode_Reward/track_lin_vel_xy_exp,0.504249095916748
470,Episode_Reward/undesired_contacts,-0.015635328367352486
470,Episode_Termination/base_contact,0.000244140625
470,Episode_Termination/time_out,0.999755859375
470,Loss/entropy,11.40738582611084
470,Loss/learning_rate,0.00019753086962737143
470,Loss/surrogate,-0.00606675585731864
470,Loss/value,0.012458297424018383
470,Metrics/base_velocity/error_vel_xy,0.44981345534324646
470,Metrics/base_velocity/error_vel_yaw,0.6538207530975342
470,Metrics/success_rate,0.07290013879537582
470,Perf/collection_time,4.782966613769531
470,Perf/learning_time,0.1869213581085205
470,Perf/total_fps,19779.0
470,Policy/mean_std,0.5037996172904968
470,Train/mean_episode_length,1000.0
470,Train/mean_reward,-0.8709615468978882
523,Train/mean_episode_length/time,1000.0
523,Train/mean_reward/time,-18.85134506225586
564,Curriculum/terrain_levels,0.037445068359375
564,Episode_Reward/action_rate_l2,-0.15024743974208832
564,Episode_Reward/ang_vel_xy_l2,-0.007986730895936489
564,Episode_Reward/dof_acc_l2,-0.11992047727108002
564,Episode_Reward/dof_pos_limits,0.0
564,Episode_Reward/dof_torques_l2,-0.38875091075897217
564,Episode_Reward/feet_air_time,-0.006914781406521797
564,Episode_Reward/flat_orientation_l2,0.0
564,Episode_Reward/lin_vel_z_l2,-0.04785069450736046
564,Episode_Reward/track_ang_vel_z_exp,0.17461606860160828
564,Episode_Reward/track_lin_vel_xy_exp,0.49016135931015015
564,Episode_Reward/undesired_contacts,-0.03314065560698509
564,Episode_Termination/base_contact,0.00018310546875
564,Episode_Termination/time_out,0.99981689453125
564,Loss/entropy,10.682286262512207
564,Loss/learning_rate,8.77914935699664e-05
564,Loss/surrogate,-0.003566805273294449
564,Loss/value,0.011931350454688072
564,Metrics/base_velocity/error_vel_xy,0.46730947494506836
564,Metrics/base_velocity/error_vel_yaw,0.6325668096542358
564,Metrics/success_rate,0.0719246119260788
564,Perf/collection_time,4.765751838684082
564,Perf/learning_time,0.18509936332702637
564,Perf/total_fps,19855.0
564,Policy/mean_std,0.4974563717842102
564,Train/mean_episode_length,995.5700073242188
564,Train/mean_reward,-1.9110037088394165
658,Curriculum/terrain_levels,0.0515543632209301
658,Episode_Reward/action_rate_l2,-0.1474304050207138
658,Episode_Reward/ang_vel_xy_l2,-0.006594634614884853
658,Episode_Reward/dof_acc_l2,-0.10743451118469238
658,Episode_Reward/dof_pos_limits,0.0
658,Episode_Reward/dof_torques_l2,-0.3570646643638611
658,Episode_Reward/feet_air_time,-0.0068144416436553
658,Episode_Reward/flat_orientation_l2,0.0
658,Episode_Reward/lin_vel_z_l2,-0.04308609291911125
658,Episode_Reward/track_ang_vel_z_exp,0.19278287887573242
658,Episode_Reward/track_lin_vel_xy_exp,0.5072715282440186
658,Episode_Reward/undesired_contacts,-0.016921469941735268
658,Episode_Termination/base_contact,0.0029195151291787624
658,Episode_Termination/time_out,0.9970805048942566
658,Loss/entropy,10.22890853881836
658,Loss/learning_rate,0.00019753086962737143
658,Loss/surrogate,-0.0052201817743480206
658,Loss/value,0.012100419029593468
658,Metrics/base_velocity/error_vel_xy,0.4444851279258728
658,Metrics/base_velocity/error_vel_yaw,0.5974293947219849
658,Metrics/success_rate,0.1927083432674408
658,Perf/collection_time,4.982871055603027
658,Perf/learning_time,0.21380949020385742
658,Perf/total_fps,18916.0
658,Policy/mean_std,0.4942413866519928
658,Train/mean_episode_length,995.9199829101562
658,Train/mean_reward,0.43949541449546814
752,Curriculum/terrain_levels,0.0419820174574852
752,Episode_Reward/action_rate_l2,-0.14689426124095917
752,Episode_Reward/ang_vel_xy_l2,-0.007383403833955526
752,Episode_Reward/dof_acc_l2,-0.11078068614006042
752,Episode_Reward/dof_pos_limits,0.0
752,Episode_Reward/dof_torques_l2,-0.348747193813324
752,Episode_Reward/feet_air_time,-0.006676390767097473
752,Episode_Reward/flat_orientation_l2,0.0
752,Episode_Reward/lin_vel_z_l2,-0.04542873054742813
752,Episode_Reward/track_ang_vel_z_exp,0.18556484580039978
752,Episode_Reward/track_lin_vel_xy_exp,0.5262154340744019
752,Episode_Reward/undesired_contacts,-0.007689084392040968
752,Episode_Termination/base_contact,0.002197265625
752,Episode_Termination/time_out,0.997802734375
752,Loss/entropy,9.795859336853027
752,Loss/learning_rate,8.77914935699664e-05
752,Loss/surrogate,-0.004216733388602734
752,Loss/value,0.013112939894199371
752,Metrics/base_velocity/error_vel_xy,0.4453890323638916
752,Metrics/base_velocity/error_vel_yaw,0.6177157163619995
752,Metrics/success_rate,0.13164684176445007
